;10_kurt_total_ips_origem;10_skw_total_ips_origem;10_coefficient_variation_total_ips_origem;10_kurt_total_ips_destino;10_skw_total_ips_destino;10_coefficient_variation_total_ips_destino;10_kurt_total_pacotes;10_skw_total_pacotes;10_coefficient_variation_total_pacotes;has_bot
2235;1.2093564564907977;0.6969410564251013;0.1136167016463071;1.0989260338356748;0.7516073776005624;0.1177636144958424;3.228538387877889;1.0034799356993442;0.3520068482636043;0
2236;1.1876030540730074;0.6925561887628023;0.1137475508579253;1.0750148389735563;0.7471288489730263;0.1179313919233253;3.242404298670172;1.0060592415041456;0.3511392124088111;0
2237;1.1721984810134491;0.6947872907448278;0.1140886388991667;1.0499809106479612;0.7445870844960266;0.1182068612756067;3.250820690308169;1.0072430643075554;0.3503561605629885;0
2238;1.1548400683117936;0.6909813383076533;0.1141681827434958;1.0391813390984108;0.7425697575008297;0.1181604339887917;3.2740068862083467;1.0145770280129771;0.3492474045671468;0
2239;1.1346658071190086;0.6868590593585734;0.1142892101755704;1.0155223511120457;0.739303193961897;0.118354309189932;3.3003948104703227;1.0232684269319956;0.3480992041059366;0
2240;1.1353813244710629;0.6841048449846175;0.1142383835551625;1.0165359506932463;0.7374697253206867;0.1183129311919106;3.308583976784464;1.0258087982757185;0.3472488038572855;0
2241;1.131985440659455;0.6831341451603404;0.1142536065761398;1.0150619627494104;0.7371277972708188;0.1183209922380686;3.3209883930520845;1.026613629931773;0.3465356473815195;0
2242;1.1347823563548738;0.6809102661964324;0.114186273507474;1.0159954074460331;0.7343123078884118;0.1182275237980089;3.3284338888533944;1.0281250958098829;0.345752349480984;0
2243;1.1316125877039829;0.6788239847029091;0.1141871011677778;1.0127472670715207;0.7319176932263391;0.1182234913036615;3.338550972487991;1.0281577502206545;0.345091979291892;0
2244;1.1200504487971985;0.686533125071008;0.1142067804594089;0.9994672576533816;0.7379841415285531;0.1182114894679545;3.3419088985524765;1.025755416485311;0.3446649024454962;0
2245;1.117287184761038;0.6930514947239506;0.1145950110948603;0.9927299969105718;0.7421608394158068;0.118562730621433;3.3427353150088983;1.0236311836197614;0.3441457909406303;0
2246;1.114980599641547;0.6891916304620357;0.1145385545824111;0.9917799238488156;0.7387970880151874;0.118498457808932;3.3468261247518982;1.0219323768762818;0.3438810850453501;0
2247;1.1110480184425078;0.6858272635407592;0.1145271811616534;0.9895995695044364;0.7359798430240079;0.1184757680349181;3.359023795533216;1.021830623926286;0.3432935486054014;0
2248;1.1100272797510842;0.6861837469105715;0.1145426992111387;0.9908923327043409;0.7356708668654729;0.1184549525477695;3.377568416217381;1.0241008296950596;0.3427105277105684;0
2249;1.103773463173746;0.6816133740958485;0.1145144858694861;0.9939648891903344;0.733525197422808;0.1183499414043716;3.395371278838891;1.0258054769605134;0.3420468639246246;0
2250;1.0920095980799502;0.6840012186775994;0.1144587872717033;0.982618201618664;0.735265371572758;0.1182605767707976;3.403170401995715;1.025856291383772;0.3413750709508137;0
2251;1.073326925208205;0.6815207466715443;0.114610634380939;0.970663528491422;0.7312438983821932;0.1182552772663407;3.4022820827243176;1.0240795217550145;0.3408344216883655;0
2252;1.060580449293565;0.6774706556864635;0.1146245645626436;0.9570265696698882;0.7285300961164158;0.1182688288131628;3.413230227882316;1.023965884700362;0.3402102987230265;0
2253;1.0724019712278765;0.6829779153152348;0.114348548694059;0.9668635049079431;0.7307209908260417;0.118062523635427;3.4057324491840046;1.0226021239508627;0.3396899077905184;0
2254;1.0607825131078688;0.6780613932219107;0.1143588624154867;0.963112769620746;0.7275169568996096;0.1179763134598546;3.364357847630456;1.017942832079627;0.3399008172720208;0
2255;1.0427025348187815;0.6727824822477274;0.1144478571761904;0.956893390852509;0.7229997587513691;0.117953277028633;5.451873986247533;1.307588213528578;0.3484746124265507;0
2256;1.0354356171765198;0.6707299765822313;0.1144822450216696;0.9509083212493812;0.721732375171904;0.1179887730237337;5.398598976703774;1.3002232295326352;0.3486191591087122;0
2257;1.0288362578727073;0.6709142598401605;0.1145554776756771;0.949357268197204;0.7214266082926967;0.1179982986582645;5.344572490206121;1.2955523144105867;0.3490423942843242;0
2258;1.0240621254298583;0.667234214193248;0.1145475253578158;0.948719370618574;0.7195496452788583;0.1179767398608684;5.334508068991291;1.2923469575117106;0.3489829664492215;0
2259;1.023815037078711;0.667326508929691;0.1145513634508602;0.947286583814863;0.7202708148762199;0.118004495147484;5.334038368544725;1.291965242111854;0.3489637904583159;0
2260;1.023106234045902;0.6662843899119959;0.1145447764844418;0.9465377203164884;0.7174283401009534;0.1179643161713563;5.3316846797361785;1.2910229000939324;0.3489385930835331;0
2261;1.0322684699648077;0.6668254439019949;0.1144029145164053;0.957078775047958;0.7205109273730002;0.117776945252064;5.329064486572724;1.2899686147880869;0.3489101166509436;0
2262;1.03194000803005;0.6682702968383443;0.1144249547631376;0.9573571642075208;0.7204541841430551;0.1177726333691506;5.326640296754602;1.287654702809775;0.3487738871805752;0
2263;1.0309292917191055;0.6671876587418316;0.1144205145381306;0.9558696421357208;0.7197011578346246;0.1177758123709755;5.323882791179426;1.2842687847333;0.3484356093427838;1
2264;1.029974875475247;0.6683455359842659;0.1144452753390328;0.9555572309678816;0.7197425079899146;0.1177804549609367;5.314403044288291;1.2800011568269678;0.3482315544943981;0
2265;1.0291950426757248;0.668412162381129;0.1144555277370599;0.9533260586959396;0.7194982073702548;0.117811897238939;5.306864874453533;1.275987141183369;0.3480102920573397;1
2266;1.029221463170234;0.6650456031360997;0.1143849250369001;0.953395615581833;0.7167628675397666;0.1177066289274515;5.299902479386139;1.272058004162567;0.3477871697991803;0
2267;1.0166029647167316;0.6617956252059185;0.1144504951813174;0.9425862641103444;0.7132739674652767;0.1177551092676739;5.271850270242613;1.2657646760917194;0.3477170510127981;0
2268;0.9981284718497406;0.6576063492849942;0.1145607300832555;0.9268549346356506;0.709258904125626;0.1178434998619955;5.254693041855129;1.260600258045044;0.3475902050022482;1
2269;1.001998508097096;0.6553726271936847;0.1144607745582108;0.9321623005962544;0.708030991185371;0.1177351031880639;5.242065254878086;1.2558416135943324;0.3473859153682912;0
2270;1.0021476234832865;0.6527583347571514;0.1144215585344594;0.9328600469074996;0.7059778611696258;0.1176946834995529;5.235113128547273;1.2520402293441215;0.3471948171314655;0
2271;0.9830396184944666;0.648453182510118;0.114538276205895;0.913175893882458;0.7013384430230909;0.1178183844176923;5.21855554500557;1.2476885987514592;0.3471572880296154;1
2272;0.9830115769441042;0.6482914698721649;0.1145365612226449;0.913283870679026;0.7016435988257362;0.1178215243394554;5.208382553211522;1.2457908504886566;0.3471880730975699;0
2273;0.9722248544693411;0.6455483185855391;0.1145936380387513;0.9054677431315976;0.6989386512259372;0.1178546234125597;5.206644220540036;1.2450388474792218;0.3471665600901621;0
2274;0.959643416383976;0.6429662317052237;0.1146695798388842;0.8875831627646172;0.6954148436812664;0.1179759513538949;5.204437574404258;1.2425759822364482;0.3470160601889638;0
2275;0.9553440795509184;0.6444065665761053;0.1147438367538764;0.8858645949185702;0.6978742228335183;0.1180441567223601;5.209724026240997;1.2405307979145492;0.3466731699189243;0
2276;0.9540288458783062;0.640750885557478;0.1146937759723736;0.8854442318930985;0.6946343842613182;0.1179590941111721;5.207861167487151;1.237589935050745;0.3464591259501101;0
2277;0.9622543462812422;0.6406898464565115;0.1145294260857389;0.8967474812443567;0.6995996004859371;0.1177168485383472;5.216694255579927;1.2361097717455565;0.3460025886373228;0
2278;0.9516716865309892;0.6356676710564121;0.1145398832543439;0.8875908465440044;0.6946817920201627;0.1177238278919129;4.937089595549397;1.1561208486628485;0.3421533259655312;0
2279;0.9577601371049272;0.6358827634784335;0.1144565445919453;0.8958483180969855;0.6966808269302663;0.1175901009821043;4.8910468571196;1.152950260075993;0.34218923095431;0
2280;0.95466398354425;0.6524508703799737;0.114129524371944;0.8996837100445074;0.7060817026446624;0.1173686064027129;4.870098699749607;1.151071363463553;0.3418186637933911;0
2281;0.9607113350213328;0.6546658998569662;0.1140335954863093;0.9058161738820784;0.7093282248784781;0.1172510764250121;4.875804386129222;1.1492872339896296;0.3415312341758141;0
2282;0.9705287229963632;0.6559066139428019;0.1138792241608912;0.9117268633214324;0.7095873141442337;0.1171616320786171;4.886540475212669;1.1482168929867276;0.341005289697937;0
2283;0.975361600345614;0.6544829822640094;0.1137953882824857;0.9127118811278826;0.708857418150399;0.1171397720953359;4.894492628642923;1.146579712104925;0.3406516362313562;0
2284;0.9709050142592132;0.6540670211095768;0.113830283471009;0.9008104068663024;0.7087015639872627;0.1172716447238213;4.885541332412462;1.1430970038761883;0.3405637985597881;0
2285;0.9473877403741467;0.6506427931555909;0.1140282436390929;0.8811347495538847;0.7054196677583032;0.1174193625867201;4.879753090015327;1.139108139689822;0.3402579340572387;0
2286;0.9329629104918862;0.6473642479557976;0.1141125394284547;0.8683530324438387;0.7003239715644732;0.1174633995253782;4.886729169596606;1.1370981325055296;0.3398633929019054;0
2287;0.916863231770702;0.6421178608479257;0.1141867166520203;0.8531023966980228;0.6949508534791582;0.1175277020331729;4.891508980071764;1.1346752965347662;0.3394840836018967;0
2288;0.9160028474369858;0.6391936416852693;0.1141534263220417;0.8540802095707707;0.6943639923962573;0.1175077562897625;4.908148152457932;1.135155686592919;0.3390586158960757;0
2289;0.915977880316476;0.6360847178709758;0.1141045273450799;0.8596300203707121;0.6932777230752075;0.1173956677749751;4.925977607236997;1.135832966399107;0.3386075758984943;0
2290;0.9241297316587166;0.6392431350500126;0.1138563876189378;0.8655067779194945;0.6957033742654223;0.1171592560067443;4.938350859808849;1.1358870040294595;0.3382960020376512;0
2291;0.9281061408358292;0.6393209991134994;0.113803345505584;0.8665378650985374;0.6937276708062514;0.117116122324015;4.944494275259047;1.1342487863845618;0.3380244579142376;0
2292;0.9350539215245992;0.6397532791582055;0.1137060146670875;0.8726535677779399;0.6954148652019329;0.1170189166960765;4.953039670405495;1.1325043136493864;0.3375772901645602;0
2293;0.9312411689685826;0.6358905416928405;0.1136860526850521;0.8701953116095386;0.6933652321244131;0.1170140084416528;4.964340978827211;1.1313998064968436;0.3371799606124721;0
2294;0.937736545126869;0.6374344233442756;0.1136505445054937;0.8820013064533564;0.6945556547373856;0.1169139616241352;4.968888779354352;1.1298573289486786;0.336967330391244;0
2295;0.9303897891947864;0.6357642103813299;0.1136918199494602;0.8793297879867943;0.6938600531021618;0.1169281481362728;4.979273564120375;1.1284310273743203;0.3365408963833262;0
2296;0.9321497748086373;0.6370899495634558;0.1136923269054528;0.8793914075601419;0.6930225675828322;0.1169158244849657;4.987632315045844;1.1266829471262267;0.3361713689931542;0
2297;0.929957377345904;0.6338233088135748;0.1136677486285133;0.882687949893459;0.690859883288237;0.1168162033886306;4.991876311717357;1.124287871932259;0.3358691046445788;0
2298;0.9315924608566551;0.6337322238554297;0.1136462536493516;0.8883996734850512;0.6917219028468028;0.1167314706093044;5.002591189480239;1.12320634778913;0.335515552964524;0
2299;0.9135472193770802;0.6491357432750176;0.1135075037007414;0.8728388113105598;0.7045344919554158;0.1166445693111104;5.010385575164427;1.1213895083580976;0.3351690890899497;0
2300;0.9111075290123426;0.6473696346759893;0.1133893244160206;0.8683892144815826;0.7025135402095055;0.1165373381166329;5.002392392569286;1.1171149031456362;0.3349639449691509;0
2301;0.9201062762664182;0.6512041087388717;0.1132322442407378;0.8778181189666403;0.7060904821424028;0.1163671823510937;4.980011819204358;1.1114446505210047;0.3349020774758998;0
2302;0.928510220204478;0.6515700786429978;0.1131026924177388;0.879842987578707;0.7044606906512181;0.1162294108277706;4.982072567543383;1.11031743245557;0.3347856261283208;0
2303;0.9083873904045292;0.6471007721493579;0.1132441414341114;0.8741345695457388;0.7001641491143942;0.1162142910594988;4.988493569458315;1.1082545742158074;0.3344615062642114;0
2304;0.892919455468656;0.643157913082114;0.1133309685411596;0.8597246746812621;0.6965822376906048;0.1162973064285707;5.010893817912336;1.1095609425940145;0.333826584718582;0
2305;0.9038525604797316;0.6509365171397362;0.1130244498136656;0.8690019592231665;0.7039566554089812;0.1159840121347291;5.029369427394952;1.1098165663251698;0.3332603159495407;0
2306;0.901790425230867;0.6483910772935384;0.1130104994699243;0.8633098383055761;0.7009259583201448;0.1159945541507042;5.055437465919656;1.112210586042588;0.3326668015981071;0
2307;0.901712752318888;0.6486895637059746;0.113014924005693;0.8641506412230199;0.7007588354790957;0.1159815385878534;5.056365428801545;1.1118266798757732;0.3326242242264351;0
2308;0.898172773103875;0.6508878815614979;0.1131008052782176;0.8644283355728396;0.7037486687169223;0.1160320966164241;5.0574681095517295;1.1096518868806735;0.3324504102379563;0
2309;0.8972321416096112;0.6499649831359314;0.1130980168673866;0.8640446296674561;0.7033990565216424;0.1160310329523006;5.0596913731200654;1.1073958186152837;0.3322422701987564;0
2310;0.9002278084921165;0.6476310454454164;0.1130199657163557;0.870095121521198;0.702591580838518;0.1159139525365194;5.073656459618884;1.1065777621531332;0.3317438546825656;0
2311;0.8998053129591974;0.6472548426822614;0.1130191937694492;0.8699710442574938;0.7024258122051292;0.1159129153161474;5.048703455556962;1.1024927610141864;0.33152011003586;0
2312;0.8884970932078803;0.6439326510913712;0.1132278911995392;0.8613805098154708;0.7015687152738082;0.1160666987603898;5.076114369302006;1.1056244084086717;0.3309473363012699;0
2313;0.8951442449540149;0.6454426460377636;0.1131901815143082;0.8640913879264154;0.7025131388973059;0.1160553222382248;5.094473946004218;1.1060195363991732;0.3304962207905476;0
2314;0.8978310195345028;0.6468266418564673;0.1131838266702655;0.8611818831612905;0.7013710133049517;0.1160660009755523;5.103047913177302;1.1062740097393355;0.3303150777193716;0
2315;0.885278526505807;0.6442665021634201;0.1132612753165497;0.8516795263059277;0.6994283337860626;0.1161255484293897;5.116728367466281;1.1053734865716922;0.3298775646110775;0
2316;0.8724185494819303;0.6418678545364187;0.1133447115934231;0.8407309577817011;0.6966283446244468;0.1161864303892573;5.130563740659074;1.104621560176228;0.3294720723439284;0
2317;0.8709252138214658;0.6419674733271579;0.113363625895623;0.8271574218202877;0.6946318340945365;0.1162892492099567;5.137621433446793;1.1026938109240858;0.3291659324114864;0
2318;0.8543036500145766;0.6371156706163309;0.1134528331713665;0.8094468455767502;0.6893300679021075;0.1163854147546086;5.151106939710998;1.101684538772746;0.3287111155520595;0
2319;0.8550152334307584;0.6366629484305811;0.113439578852426;0.8094468455767502;0.6893300679021075;0.1163854147546086;5.1673250256682;1.1020496245403468;0.3283466374450501;0
2320;0.8636786197583037;0.6394209306712373;0.113399125301613;0.8124979394053669;0.690458099959638;0.1163730365150699;5.178253810177024;1.1010622666506211;0.3280302055912921;0
2321;0.8648323647712826;0.6380185488811664;0.1133687070188492;0.8154911668429113;0.6902650334221875;0.1163279468224227;5.197567296125854;1.1018190921372653;0.3276008579880717;1
2322;0.863813539900633;0.6470307290578566;0.1131905010937785;0.8175739436367533;0.6953014207569502;0.1162103114015649;5.227179444243792;1.1047926934168577;0.3269233186493798;0
2323;0.8638534791960593;0.6476625683940547;0.1131979473933244;0.8175739436367533;0.6953014207569502;0.1162103114015649;5.226742321041732;1.104561307503121;0.3269165771071201;0
2324;0.8639828449628356;0.6492064101658391;0.113216535177386;0.8233448067852626;0.6989517202699759;0.1162083310058176;5.23504756410955;1.1025346311913544;0.3265242252057707;1
2325;0.8564117996841024;0.6484680488415985;0.1133286607944678;0.8140635770121066;0.6964985126819627;0.1163719273583678;5.255623123904575;1.103016691245592;0.325994813123971;0
2326;0.861737446961556;0.6504132796125904;0.1133070291012204;0.8117273286609695;0.6951981226679783;0.1163760801973435;5.253869807489376;1.1001217876394107;0.3255856752455989;1
2327;0.8605979015276839;0.6524500851721521;0.113348174025597;0.8070525645567239;0.6964023105176953;0.1164683040681865;5.246040366819908;1.0962249004186295;0.325448697417017;0
2328;0.8608239313283554;0.6528007514392627;0.1133503929542733;0.8063066563464032;0.6957089540925195;0.1164660933606738;5.240423573825981;1.0930191076372628;0.3253337152941782;0
2329;0.8403163651860203;0.6493157149939955;0.1135383415165276;0.7874798060144387;0.6905558128384213;0.1165805142798952;5.23251232571887;1.088925510076858;0.3250316422281474;1
2330;0.8419179218501077;0.6501122109120043;0.1135341310239781;0.7839306432339271;0.6878480752054762;0.1165766009511698;5.227168774491371;1.0863728553432703;0.3249608243167916;0
2331;0.8384800949844223;0.647411324009955;0.1135307890782312;0.7831000159718433;0.6868506370782491;0.1165711696152392;5.228618964219599;1.0835924664028114;0.3247329645478737;0
2332;0.8374467063252043;0.6477453272253086;0.113546965184533;0.7817407154692502;0.6871283845582206;0.1165929304440943;5.228098462186769;1.082129063265474;0.32465342590398;0
2333;0.8379033721306944;0.6473879591195525;0.1135375615734967;0.782559666756216;0.6869600053116808;0.1165798752242628;5.221155330427494;1.078351101619307;0.3245134480656139;0
2334;0.8381206661903885;0.6465067070657908;0.1135241988699551;0.7819535814821028;0.686433667164149;0.1165786338833101;5.232945272512917;1.077510027457063;0.3242012407088146;0
2335;0.8279462247814398;0.6420209522070801;0.1135215085541108;0.7774552811976386;0.6849297166876414;0.1164608795309312;5.258449751489635;1.0797204211354088;0.3236935368114796;0
2336;0.828408214561507;0.6440374190961079;0.1135435974674403;0.7764825067538803;0.6862064745242903;0.1164909180695894;5.258711876367763;1.077001419504449;0.3235053235573799;0
2337;0.833858338826487;0.6470287826081135;0.1135328844279949;0.779133585346578;0.6881411776693614;0.1164920209846127;5.261926612953556;1.075764652560704;0.3233710675671791;0
2338;0.8241980973980249;0.6454630554710873;0.1137204872405395;0.7692566430058265;0.6845537927062242;0.1167261015593428;5.267535766161221;1.0749219409933888;0.3232121497554939;0
2339;0.8244752910938048;0.6453863366057256;0.1137162675586383;0.7649875806430765;0.6851999283866795;0.1167982556862019;5.277269096388999;1.0745467706033824;0.32298936722211;0
2340;0.8199938758189429;0.6467408732303231;0.1137969440735622;0.7617503497870789;0.6863134250269612;0.1168598160347004;5.293871195385379;1.0745008575507826;0.322609485693191;0
2341;0.8247921785889211;0.6492303828649165;0.1137855806359806;0.7664431598193188;0.6893849273697349;0.116858188138588;5.295518200642889;1.072120876587906;0.3224241063475483;0
2342;0.8243658203040005;0.6494292552630448;0.1137929032665025;0.7689103057197417;0.6896172469389992;0.1168213846705932;5.312620948746619;1.0716527378161376;0.3219617568961856;0
2343;0.8186826686459304;0.6457588922820755;0.1137959927770981;0.7681152147206693;0.6870156415609638;0.1167888181071842;5.299001373004952;1.0669394720095071;0.3218545454174506;0
2344;0.8107911643909909;0.6416046404911674;0.1138123574936273;0.7565659419249099;0.6822746222751748;0.1168305185059622;5.299516083792889;1.06376098365262;0.3216089120232381;0
2345;0.7997804695905159;0.6453558139326631;0.1138349726030232;0.7450656832991014;0.6823203606144851;0.1167999233216006;5.3130184362216575;1.062603960753674;0.3212117713500121;0
2346;0.7973549212141116;0.6471422991243913;0.1139299228630312;0.7564405300463171;0.6925140272500022;0.1171669688261888;5.314454354875036;1.061565811777038;0.3211268471513877;0
2347;0.7847992960991561;0.6438341273915994;0.1140004901600399;0.7551334053019505;0.6921706635172244;0.1171742063186303;5.327981489752218;1.061270841829617;0.3208244255076597;0
2348;0.7823218550096958;0.6446214742297003;0.1140412009154069;0.7551334053019505;0.6921706635172244;0.1171742063186303;5.34188921445211;1.060473896888886;0.3204705375349688;0
2349;0.7807756333672814;0.6449110904510245;0.1140642511537221;0.7515059457008905;0.6924899010803923;0.117232510901556;5.345023102661271;1.0574830685397447;0.3201228084638901;0
2350;0.7822391734150653;0.6434915828439787;0.1140284394651149;0.7525568214836784;0.6913884287271932;0.1172034937454079;5.362918563827153;1.057085733733068;0.3196588435193304;0
2351;0.7861891810509459;0.647430537173344;0.1140495487092039;0.7598374494246324;0.6950073686650418;0.1171856350206889;5.369941579170969;1.054898336271942;0.3192227480214804;0
2352;0.7790214336651297;0.6478242303197437;0.1141928844432233;0.7567749458573416;0.6960280284147286;0.1173414184303679;5.3574106370000605;1.0508632234837034;0.3191624377515381;0
2353;0.7825156502239061;0.6480533315882531;0.1141431372159229;0.7559976094113259;0.6959887259598223;0.1173530447992371;5.374785452245543;1.0503178924860317;0.3187061802550513;0
2354;0.775936245747608;0.6457853221370745;0.1141725586445798;0.7472569106485145;0.6931857794968892;0.1173955669048817;5.382109192199187;1.0479324830563006;0.3183183985388096;0
2355;0.7847293839923787;0.6472953558450052;0.1140275428603506;0.7570983221451749;0.6967706414168069;0.1171959943267094;5.37579253759872;1.0442122499647477;0.3179900907500073;0
2356;0.7830816903018025;0.6489207079820796;0.1140692439569038;0.7551825262312354;0.6984359517927253;0.1172479429400832;5.373241948537001;1.0404069489867496;0.3177134968251621;0
2357;0.7725035522457613;0.6447288099175729;0.1141105115945474;0.745731325761675;0.6949425175796219;0.1172878931156684;5.366202385142263;1.036097658310778;0.3175053669689798;0
2358;0.7828301718589484;0.6476876372940072;0.1138990589680053;0.7538553078554369;0.6957813040147178;0.1171221165034553;5.376144517625203;1.034149045968651;0.3170762804313187;0
2359;0.7915469268207342;0.6484622994918189;0.1137446062687459;0.7588286665669101;0.6953602858823876;0.1169557188692209;5.365291426524705;1.0335525276932842;0.3166408119482449;0
2360;0.7824154933312023;0.6447559694748156;0.113719341218831;0.7586427065021847;0.6924770301668128;0.1168556106475481;5.357357998509313;1.0310041255173243;0.3162532621614734;0
2361;0.7753710475482141;0.6404581048881491;0.1137251190120915;0.7554862177249467;0.6892609156780456;0.1168383966569625;5.341477797502796;1.026672603280793;0.3160045916780955;0
2362;0.7611780938170614;0.6359147513918734;0.1137817214358034;0.742972657204843;0.6844175235982265;0.1168625152937538;5.304426893875952;1.0227767078188907;0.316225734048649;0
2363;0.752500741036904;0.6326107180157503;0.1138176739486391;0.7341538503138136;0.6800498803671615;0.1168836791526303;5.30328524694704;1.0202935581616226;0.3158027756064319;0
2364;0.7539585860221045;0.62971057188708;0.1137255064191386;0.728276056356253;0.6755814919593679;0.1168661196224596;5.295400172408565;1.0165395336945202;0.3154837126129268;0
2365;0.7453898267373994;0.6253107825567021;0.1137077350226363;0.7295637538164316;0.6749363108787159;0.1167001693079548;5.283819734013985;1.011877563563054;0.3152554359564834;0
2366;0.7422284309961955;0.623399248545625;0.1137128675640105;0.723250916355063;0.6725806158682881;0.1167268471578516;5.26468225161567;1.010281536532048;0.3153857811466553;0
2367;0.7317138449633056;0.6112496869978099;0.1132640234746768;0.738566636907355;0.6707624415136185;0.1164466698300455;5.320050263640912;1.008932773123964;0.3147501151537717;0
2368;0.7326447693817951;0.6136316478338231;0.1132858899356376;0.7381664322723303;0.6709365219261473;0.1164539755254067;5.335778793147332;1.0099705526753735;0.3140934706729585;0
2369;0.7433111139014666;0.6181499877608052;0.1132466346156851;0.748937460280263;0.6751051281433851;0.1164102310024155;5.283206786652044;1.003683549583298;0.3143357250254443;0
2370;0.7444742878623705;0.618531852839284;0.1132411715384007;0.7495980204936331;0.6752740820889843;0.1164065115177664;5.260777085526613;1.0024441115945415;0.3140534767308897;0
2371;0.7351194107492512;0.6144858062306635;0.1132746566032997;0.7495905960689568;0.673143239121543;0.1163743343976157;5.227504948552642;0.9965669146835736;0.3141332133153987;0
2372;0.7394653252505223;0.6167854252754116;0.1132637507371218;0.7495559042914048;0.6739884070413867;0.1163864115830343;5.19767194584416;0.9943832656835276;0.3139676048051798;0
2373;0.7379886478534796;0.6164687576770125;0.1132728312012983;0.7526652082825471;0.675100928427357;0.1163729422008435;5.199622565991551;0.9927692401426056;0.3134886635349537;0
2374;0.7383479394970095;0.6189836674203337;0.1133035662470101;0.7539350498498567;0.6765890623086994;0.116380702449641;5.202100261455486;0.991489866711586;0.312991803656491;0
2375;0.7296777521309847;0.6153622246732601;0.1133363268091474;0.7441833143013442;0.6733038404326671;0.1164264694351594;5.199912460950411;0.9891137377551908;0.3125727997673953;0
2376;0.7359606205566869;0.6163538051049188;0.1132913178477058;0.7467600770803217;0.6739883090164634;0.1164122675176434;5.209436702123127;0.9870626368517066;0.3121449991161406;0
2377;0.7377819435833918;0.6178496162515337;0.1132927158026529;0.752209601042943;0.6779002039014824;0.1164174459201072;5.21575566623415;0.984377855277372;0.3117948502776217;0
2378;0.7368812581546366;0.6171900965240342;0.1133133825217862;0.7555018999410014;0.6811561172063959;0.1163242521752771;5.240753853559308;0.9865682429399382;0.3110798200809549;0
2379;0.7368458072678747;0.6178104334360012;0.1133213263629295;0.7556251669658055;0.6821697307675333;0.1163371419326271;5.26590187902129;0.9877380033377474;0.3104607271637308;0
2380;0.7371987926876966;0.6159416813682067;0.1132931269611397;0.7580019728638479;0.6807203710809532;0.1162840658130303;5.285420717182955;0.9876791996919044;0.3099027567105654;0
2381;0.7424131398844794;0.6143863791440173;0.1131853376923161;0.7659159687244016;0.6812153768914812;0.1161358642677409;5.299630212667921;0.9867270631673276;0.3093880984137047;0
2382;0.7437891773033307;0.6141981897255998;0.1131657098541207;0.7666781763181147;0.6810200310017367;0.1161234069036849;5.320645577824103;0.98685971151689;0.3089385308434588;0
2383;0.746861152124042;0.6129748614418069;0.1131122063457323;0.7672013638869436;0.6802947358324204;0.1161073368211678;5.326697285487946;0.9842201951155846;0.3085558686035541;0
2384;0.7563599289232719;0.6143865312790497;0.1129449767615352;0.7746629014892722;0.680612890606687;0.1159386632610894;5.359358671463478;0.988240763179292;0.3079971030861304;0
2385;0.7534138297599041;0.6104875801349932;0.1129148392047444;0.7673500444136288;0.6758800222084578;0.1159303569565747;5.3529725761669305;0.984633605810493;0.307884468007267;0
2386;0.7560479576791617;0.6122111569813125;0.1129118268320993;0.7678093364074262;0.6765369751692946;0.1159346112494991;5.371863172543038;0.9840964781710184;0.3074007649862932;0
2387;0.7551366958717136;0.6118146487799976;0.1129150446663279;0.7674008694606308;0.6760340429176853;0.1159319133441758;5.4034798663848;0.9866338994373556;0.3067415549994472;0
2388;0.755857843526287;0.6130297131742339;0.1129228662859879;0.7769416192067139;0.6805435169954305;0.115906408523953;5.412091901779639;0.9842397644999836;0.3063892964783369;0
2389;0.7621411641597463;0.6164864569876262;0.112909444570032;0.7778121083086393;0.6819728477897186;0.115917354408402;5.412939830745436;0.9820180962026904;0.3062569311633493;0
2390;0.7596295075003086;0.6126082015397749;0.1128731643202111;0.774567827015764;0.6780181258310096;0.1158795295232355;5.4164728293439;0.9794394353237114;0.3060480260980018;0
2391;0.7630664884738382;0.6107743281012464;0.1128034019105404;0.7765781154771116;0.6770545962814659;0.1158407393660562;5.446950227893484;0.9815840769638032;0.3054674819044857;0
2392;0.767616827579497;0.6111534307539103;0.1127393369769473;0.7801361090334307;0.6772577603781027;0.1157882711149029;5.474328083538882;0.9833805994908146;0.3049814946483744;0
2393;0.7690518985109192;0.6144986333127367;0.1127736182296171;0.7820006826672259;0.6797509497623642;0.1158053204854716;5.4917720777547405;0.9835048509924018;0.3046589199284555;0
2394;0.7682261485865531;0.6141007946906298;0.1127761060448452;0.7800848493350464;0.6792240271673425;0.1158154360982545;5.522371613311656;0.986228849249601;0.3041387352939661;0
2395;0.7556413462840932;0.6096499841707913;0.1128340613671594;0.7662210703131951;0.6759181680592681;0.1159002921980323;5.528898078873492;0.9866523565020932;0.3040359809798757;0
2396;0.7539212443386123;0.6059618084477062;0.1127934841847703;0.7633265961930275;0.6721071863203126;0.1158642896712167;5.548102082186205;0.9869232346206976;0.303684952256034;0
2397;0.7418725683730519;0.6035565019213036;0.1128728456938768;0.7464843153050619;0.6678834889693238;0.1159693756666242;5.577344111926416;0.988913335201482;0.3031700497693669;0
2398;0.7514995974976989;0.6074620181285125;0.1126914370912256;0.7455901689677458;0.667745076258863;0.1159827048549777;5.611230653516809;0.9923738872966296;0.3026065614112143;0
2399;0.7665551166017895;0.6119103741326549;0.1126087725868633;0.7543706733720259;0.672015885190284;0.1159598704089814;5.630459096805975;0.9918175735782626;0.3021839868480584;0
