;10_kurt_total_ips_origem;10_skw_total_ips_origem;10_coefficient_variation_total_ips_origem;10_kurt_total_ips_destino;10_skw_total_ips_destino;10_coefficient_variation_total_ips_destino;10_kurt_total_pacotes;10_skw_total_pacotes;10_coefficient_variation_total_pacotes;has_bot
247;0.2341465023444515;0.294634564508282;0.1092367325799557;1.0717325829149829;0.7030548247653046;0.1209437368050015;8.102257068078405;2.108579420130296;0.1813932637786436;0
248;0.1656815896874113;0.2996399003715517;0.1103405359459833;1.0067200925003594;0.7017539140421677;0.1219390114317155;8.908840250732068;2.1447254749030384;0.1799730991717796;0
249;0.1517007773871209;0.3737598456352035;0.1084285092542893;1.0459940392258256;0.7242063882846247;0.1211678225929236;9.086740465616932;2.1877800590971592;0.1802141013997495;0
250;0.1780562445861568;0.3672771023735749;0.1080413311797473;1.0646380139609024;0.7182642937119907;0.1208540708810582;9.12923394540596;2.1943950955719163;0.1801266055956341;0
251;0.1987825126556668;0.3610749740369229;0.1077425692788368;1.0538346755037595;0.7202066461067707;0.1210160891382504;8.924064035125339;2.1351208590558324;0.1831891652257196;0
252;0.1567502588929323;0.3243966622382443;0.1091461587001078;0.94568022410769;0.6648137076752036;0.1233870313336317;8.860544470382164;2.140143262892141;0.1846663014238793;0
253;0.1517472058138404;0.3273777289830955;0.1092236506859221;0.9753963494741512;0.6562415247944947;0.1228839750409053;8.847926888072609;2.147471545959972;0.1851069405395033;0
254;0.1340487992366294;0.2910690678445455;0.1103841959399066;0.9402006397049608;0.6373295748128532;0.1235843793447217;8.928683899998896;2.1699587281799126;0.1852564804192234;0
255;0.1375692384094618;0.2609676663121493;0.1094934497854728;0.918431195230781;0.6036885699037321;0.1228345370197199;8.920972377206656;2.1748633439552463;0.1855411223601989;0
256;0.1605430497692845;0.2382917787607318;0.1090704216044691;0.951535659405494;0.6036985548505176;0.1223729528235931;8.719676883062762;2.1515590130501736;0.1873689896219608;0
257;0.2148990549082549;0.2151889458716211;0.1078243371020511;1.0334657351054952;0.6029568781090545;0.1210108652242977;8.63735984115712;2.1493980715047627;0.1883197407416164;0
258;0.2216847972595059;0.1957869972882999;0.1076355792168285;1.0330006106004166;0.5953264860336708;0.1209216203297199;8.75106719739182;2.1702666022585104;0.188146244690132;0
259;0.1270325285463806;0.1660612790755327;0.1084186692351242;0.9408751241158384;0.5506160890737156;0.1211298830077297;8.142186475025335;2.07807520321108;0.1894150354078552;0
260;0.1107428754289882;0.1877057829382075;0.1087190819281659;0.9363874462132816;0.5657185787661121;0.1213604298445051;8.032954088473938;2.058197678715972;0.1896112377660528;0
261;0.0983421339069885;0.1812520345524017;0.1087873115054923;0.951126658643246;0.570829476044648;0.121296840183459;7.607163931470185;1.9977835641695876;0.1908333451784648;0
262;0.1181294147908471;0.165262098081742;0.1084901881647047;1.000685583161448;0.5648175852236658;0.1205931498914486;7.2794572294498145;1.943986399535984;0.1916387186579869;0
263;0.1052237763040621;0.1189498125746882;0.1100312418375473;0.9702574416172076;0.5507508917591933;0.1211475325609766;7.213495093764389;1.9265212529104625;0.1916095884890442;0
264;0.0539887913573972;0.1271011903930169;0.1107384462560826;0.9360451617384836;0.554815583452023;0.1216151184115478;7.052357223878993;1.889686184763747;0.191714655394757;0
265;0.0195831204312494;0.1318664867624615;0.1112155217319243;0.8920427662811607;0.557770222433787;0.1222301886186531;6.661725283196883;1.827797210408728;0.1928235139914687;0
266;0.0247189475701093;0.1670106644294008;0.1114161589644396;0.8839959029432787;0.5790876186655698;0.1226093158092816;6.632503157570604;1.8146535114831372;0.1926196893489148;0
267;-0.031764002274734;0.1259735587866403;0.1136304230681263;0.7996371133251398;0.5503641108542484;0.1241637277801637;6.024624113830347;1.7276366991042331;0.194708853869677;0
268;-0.0398325054251704;0.1524547452123862;0.1138943302925641;0.7784506674106924;0.5637936203943027;0.124594257798208;5.821720307579064;1.691973646584305;0.1953053785132821;0
269;-0.0362588385548252;0.1461593572180926;0.1138190648620924;0.7779170555530861;0.5573420768853699;0.1245180741118836;5.7820735364673;1.6853612250542942;0.1954344414020736;0
270;-0.04376805356155;0.1531573010338491;0.1139417031105532;0.7723565722851355;0.5614399409995018;0.1246324787429904;5.720806308921523;1.6735591444312063;0.1955959771584338;0
271;-0.0485483966643685;0.1731599080153349;0.114126785069899;0.7746939689724825;0.5781658079036774;0.1248327209686302;5.593235662942262;1.6486968611666135;0.1959294983838724;0
272;-0.0391697251215135;0.1710170172369756;0.1139437315001321;0.7746939689724825;0.5781658079036774;0.1248327209686302;5.332158398648644;1.658337794412429;0.1989558212490593;0
273;0.0668631213884033;0.1849802384253885;0.1126194860777387;0.9797786839687248;0.6021465325921995;0.122716408362489;4.754074739663863;1.5930191180451057;0.2021721509926775;0
274;0.1727235186272813;0.209633240231701;0.111397850389759;0.9898395374629148;0.6060881628783163;0.1226791835448122;4.438306861697582;1.5443869711089595;0.2036279138009203;0
275;0.1775966582419149;0.2271171004417841;0.1114750175446847;0.9627389697136702;0.6145880586125775;0.1231149498993829;4.2861249749496215;1.50360374091856;0.2037927145340179;0
276;0.0679646816342023;0.2341890689313452;0.1132885305164142;0.8293145977421448;0.6526717886058463;0.1268772316042668;3.8478592731526966;1.4499356345666476;0.2065530868705306;0
277;0.0762239871376659;0.2282475089827104;0.1129950921134119;0.8293145977421448;0.6526717886058463;0.1268772316042668;3.348205385976936;1.3903649199232175;0.2102612524076007;0
278;0.0956459801777526;0.2095357202811072;0.1116123268369821;0.8333263849721034;0.647265540246453;0.1252209324678616;2.940725184792203;1.3180064070311757;0.2124251201058899;0
279;0.059826243955262;0.1673947725453288;0.1116307746334566;0.8055752943546663;0.6195731544534062;0.1250884534453153;3.2782322739306258;1.4885090693497294;0.2278292496176247;0
280;0.0052535028531687;0.1278364847496783;0.1119813107167997;0.7526629427571884;0.5786783868692166;0.1249551990911045;3.065348028827497;1.439540730351817;0.2286713389494312;0
281;0.1121411525803976;0.1339622657803456;0.1104011078494154;0.9511596053305686;0.5906374274821614;0.1227042457439088;2.995622730311086;1.412392486722055;0.2284516426477633;0
282;0.2014724312292887;0.1336326608427053;0.1092955250946212;1.0989525084761436;0.601835508404957;0.1214159792730381;2.899989684482321;1.384019648443355;0.2286135132109952;0
283;0.2346460735566183;0.1417460489962734;0.1090459592103818;1.2004688157835517;0.6134141071266773;0.1206841696819043;2.681160776225536;1.3284024432508563;0.2293301535955633;0
284;0.2208771587230883;0.1266702280969575;0.1090781950686538;1.2327990308120524;0.5936096440104238;0.1200488071626204;2.597649972519483;1.3071933642551286;0.2296624596112615;0
285;0.2678641904669165;0.111536471168006;0.108495370488349;1.2450203247683989;0.5749699759849896;0.1197003609840172;2.4542469223533168;1.2585487150449195;0.2294983419241149;0
286;0.2018826771238637;0.0819624183552274;0.1089475810767354;1.0765841863932588;0.5314493393651154;0.120640886267197;2.1784157004939835;1.1954764626337957;0.2309230005881093;0
287;0.1370266924781563;0.0526037675066327;0.1094235494816949;1.055502634444877;0.5198190966971304;0.1206861527992477;0.8938207578085453;0.8567590923045498;0.2159119401923822;0
288;0.0766545114277482;0.0500164543469535;0.1100925059579283;1.0144730234621546;0.5182683404373399;0.1210498515059236;0.7729485412555986;0.8675179439043634;0.2222202605410823;0
289;0.0875890008490558;0.0428651085970053;0.1099556907459304;1.053998720278613;0.5014939088777958;0.120409676980737;0.579151406424863;0.8213104399685706;0.2243218894831484;0
290;0.1506297679093138;0.012922609550228;0.1087239044614238;1.0260878441506367;0.4641232639731201;0.119853298479728;0.4380863584832223;0.7813412841794045;0.2246012702182371;0
291;0.0723838781433789;-0.0138052764914879;0.1095213627376694;0.9715725793100488;0.4315662792657448;0.1199615845467705;0.2646481590800277;0.7420093297677784;0.2274604064231729;0
292;0.1168178534412258;0.020790407733554;0.1092241886466379;1.0289975453356814;0.4690242202170324;0.1198921074477916;0.119570835629624;0.6933273389820299;0.2287950330992175;0
293;0.0553303134569962;-0.0036235278843891;0.1097303003852369;0.8597722727643365;0.4380475880363513;0.1211276545092022;0.0971978708968513;0.663985571543678;0.2280063360684804;0
294;0.1290821690801299;-0.0333621254903245;0.1085667227415713;0.8992253950190012;0.4108842848354444;0.1200578365323857;0.1095278048117872;0.6425126932264558;0.2261750227017746;0
295;0.1580142982047722;-0.0689916159491293;0.1081412253685954;0.9373999627591088;0.393581566595689;0.1194850349347148;0.1393472801793169;0.6374775948461167;0.2247184708148624;0
296;0.202713505713813;-0.1044057687399468;0.1075730565974379;0.9669700104860872;0.3700503401077524;0.1189509773275292;0.1325103216076198;0.6240045447570142;0.2243723237032909;0
297;0.2835569984739531;-0.1208225182621262;0.1057378174836321;1.0794600580446418;0.3768314763947067;0.1168714195472912;0.1111412839104707;0.5895268955739998;0.2232585202797432;0
298;0.3790514638380956;-0.1243208657401048;0.1045288920098424;1.185758981847695;0.3835300802379094;0.115549850622214;0.1117477834101034;0.5747048753871993;0.222689536065739;0
299;0.3790514638380956;-0.1243208657401048;0.1045288920098424;1.1724715159947017;0.3829505984578445;0.1156954494244656;0.1081137699562393;0.5472976038223453;0.2216371328729701;0
300;0.3796779814963552;-0.1229285535670368;0.1045274621559701;1.1755110729379072;0.3773102725417339;0.1156248951679824;0.1557369468317003;0.5656423140710767;0.221283694068577;0
301;0.343754032099587;-0.1520811307365988;0.1049960393727205;1.0159651369914735;0.3688951422042129;0.1174907583129512;0.1534523041032099;0.5599820858041459;0.2211472607057818;0
302;0.2717262651005555;-0.1746457605861655;0.1057271989267748;0.9495681504319384;0.3354780689124466;0.1177177272035103;0.1521052525159437;0.5320244677084748;0.2200282641589781;0
303;0.2004329319715206;-0.1949294248836601;0.1065385597476981;0.9177266374002296;0.3094291100829946;0.1177495872246521;0.1312742268295168;0.4963204669627183;0.2190905819519491;0
304;0.2242729190445343;-0.1798153295524683;0.1063608070406716;0.9334008097758436;0.3135792707477022;0.1176627909934263;0.1421440536523113;0.5136783534917034;0.2194005793767801;0
305;0.1355267495563079;-0.1690403121224095;0.1079534732382379;0.7648404841960034;0.2945668044832343;0.1193269440241685;0.1563525641612786;0.4968271659796135;0.2184399870461243;0
306;0.1847003434856023;-0.1661628112011143;0.1056669602832915;0.8358075605123287;0.3022846053404436;0.1170784562150431;0.2218514640590726;0.5087535643568198;0.2154767061592769;0
307;0.0030218864260789;-0.0150401405913832;0.1016410142016508;0.802918216660674;0.4722350332578867;0.1128144397494527;0.2218514640590726;0.5087535643568198;0.2154767061592769;0
308;0.0251729652919264;-0.0115315883119305;0.1012641753077962;0.7921421809009624;0.4666015653406466;0.1130223274572214;0.2626162008351911;0.4917251071175086;0.2130752546449174;0
309;-0.0260325853602466;-0.002403196357264;0.1018802048766948;0.7615063753330314;0.4736218049268584;0.1134256695091309;0.407663895971035;0.5128557758964083;0.210743205772226;0
310;-0.0103842941733969;-0.0091049373494239;0.1017096210852131;0.7862444797751942;0.4701246771462362;0.1131126140459557;0.3742101340838951;0.4980847307714099;0.2109131574554551;0
311;-0.0066186635672954;-0.0275106450405823;0.1016174969872054;0.7815820115990337;0.4674541047783425;0.1131245578759038;0.3910871972880969;0.4694829715118493;0.2089152998554047;0
312;-0.0594761784158612;-0.0168599867885025;0.1022557938483618;0.7855135562116703;0.4681439361398674;0.1130706066773089;0.3550694956734749;0.4278244558366886;0.2080178673435005;0
313;-0.0816045692574903;0.0011010048276139;0.1025238519260663;0.8235846283733971;0.5079581047844297;0.1132323345264329;0.3685591645843517;0.4558065790105818;0.208543676846286;0
314;-0.0815345661831882;0.0280622500306342;0.1026282203869554;0.8239347061573554;0.5103279060934461;0.1132531811905501;0.3878586855073851;0.4677998926261562;0.2085214572447531;0
315;-0.0895686687896006;0.031116207847859;0.1027209845955057;0.8187034642874192;0.5112188008572698;0.1133196886386123;0.4285815946278831;0.4721594091292835;0.2079244470994674;0
316;-0.0608577476463363;0.0481818728483702;0.1025344430613612;0.935802243058474;0.544125902363299;0.1127037938449486;0.3738945321456368;0.4613536457056615;0.2085560396705438;0
317;-0.0154971228329809;0.0490534657187907;0.1020153813527652;0.9209593499171728;0.5388070240799923;0.112764320314234;0.3243356635064064;0.4190176184340085;0.2077712115586986;0
318;-0.1900562081175316;-0.089195549321968;0.0983139143732901;-0.056261926808073;0.2052957825533208;0.1055050852773219;0.1857453772542654;0.3920353984164987;0.2099455349726438;0
319;-0.2445768180314902;-0.0982681606313131;0.098911874219642;-0.0837558339277109;0.1763555666125944;0.1055772283779137;0.1928910572230134;0.3915833079062801;0.2097713377043759;0
320;-0.2578791353099807;-0.1027495259245622;0.0990314730643914;-0.0532100370821474;0.1794906486963671;0.1052639685519845;0.1686208152510916;0.3624357474466944;0.2094712206644171;0
321;-0.3025123115967371;-0.1073181314900698;0.0995606523100622;-0.0913546372389981;0.1680881212777499;0.1055597056439326;0.1777053935925116;0.3396343088394973;0.2086901456115146;0
322;-0.3066258661408444;-0.1333037203667073;0.0995536368847739;-0.1031108833569383;0.13356739284025;0.1054525620546383;0.1658397552525627;0.2997740746361175;0.2075706239548455;0
323;-0.3145769928089191;-0.1550084557936221;0.0995968993487827;-0.1274064539201259;0.1146912175186516;0.1055752511595047;0.1819557736202268;0.2730056612297511;0.2050620234503254;0
324;-0.3485496778949132;-0.1147429313911887;0.1000788030703671;-0.14580286991002;0.150350347628429;0.1063592454520904;0.2165862737608541;0.2589165592923492;0.2039795435864233;0
325;-0.3653019453017718;-0.1441351444263075;0.1002071494331472;-0.1516293342566286;0.1450395429961613;0.1063828480209547;0.2907776236923904;0.2513151584159004;0.2005112534754665;0
326;-0.3597180589492144;-0.1574010231914489;0.1001367974311201;-0.1384328596259041;0.1270567270915223;0.1061458831386235;0.2039176728226585;0.2200168743274759;0.2015603681165598;0
327;-0.3568532625816412;-0.2195850232000033;0.0981636530901314;-0.0667074542378412;0.1063982904806992;0.1045167773949652;0.2621331324153794;0.1984069928664223;0.1996534980534178;0
328;-0.3750963046963203;-0.210067003446513;0.098345715745273;-0.0550725478312891;0.0983580219301474;0.1043644664038583;0.308858674123924;0.2168536688839783;0.1977286389199517;0
329;-0.3205268243367624;-0.2336150138830746;0.097750720554545;-0.0204438388542781;0.0815944399075739;0.1039188474090863;0.3236150690453035;0.1925411634578131;0.1953437852355528;0
330;-0.3062488520048324;-0.2098833474247934;0.0976156863745243;0.0246276989835126;0.1150065967543195;0.1036636731735036;0.3920246502523654;0.194376865965144;0.1934861779611166;0
331;-0.3218272020016598;-0.2283950571995683;0.0977588040195332;0.0251696883884825;0.1000761519219022;0.1035862627064192;0.4488565242251586;0.1676718179928211;0.191755640755384;0
332;-0.319488188425693;-0.2275803279668531;0.0977351701018267;0.0345048812446205;0.1031142230082871;0.1035191803551859;0.4523051487734661;0.1632158195131418;0.1916355330248252;0
333;-0.3744667991951642;-0.2335994007200688;0.0985529119902047;-0.0250910080413725;0.0825406361358552;0.103981658487367;0.3257720099370985;0.149140890067118;0.1936906066724175;0
334;-0.336974038794907;-0.2761963916567102;0.098133413749865;-0.0402049678982652;0.0505204205025807;0.1039681032297568;0.4107552015353511;0.1453535633835183;0.1914356583293084;0
335;-0.3612710544903934;-0.285251021220748;0.0984063805790072;-0.0719758244247891;0.0404989934128657;0.1042215426397418;12.170653582146782;2.1831302050478096;0.2347059992337148;0
336;-0.359198529458463;-0.286761697408105;0.0983878344390754;-0.0504441400969435;0.0357686280686896;0.1039584935822986;10.727208266468384;2.1049680690505865;0.2388726775847834;0
337;-0.3039111700010476;-0.2956297743418311;0.097272483800961;0.0334608678122422;0.0170712100084428;0.1023383196915785;8.888736724515024;2.1128266023948648;0.2559066875198373;0
338;-0.3012822214863251;-0.3444696002024174;0.0952779806720342;0.1183185355703319;0.0020872815232804;0.1004795615220988;7.731435302697518;2.0052502342010663;0.2607919911847963;0
339;-0.2803181747977264;-0.3372747951775982;0.0950436437426424;0.1797032238038137;0.016213981474996;0.099979859914862;7.205586172553547;1.935685446007488;0.2609724319322858;0
340;-0.2815730012030799;-0.3414734201582713;0.0950592211201116;0.2075874419000058;0.0289816984422001;0.099805605954118;6.109315077814535;1.87599017988342;0.2705686070978406;0
341;-0.2871842225973466;-0.3045855569008041;0.0949263717043892;0.2110742683490313;0.0655562834441226;0.0999412434811291;6.923309558159259;2.164399634675614;0.2981880904921589;0
342;-0.2341520883193521;-0.3379387882811884;0.0944481143920984;0.202373407674583;0.0587244466844144;0.0999804415697093;6.517224894241587;2.097665497720701;0.2974194768107263;0
343;-0.2075998074162994;-0.3767584392457075;0.0942742413004047;0.2634924029948422;0.0274781568222166;0.0989492852363382;5.778414165079575;2.0203279016268207;0.2997950890547395;0
344;-0.1938195069776257;-0.3794766200924865;0.0941334455221659;0.2379398105280326;0.0326023599413036;0.0992098345650681;5.9107446005711735;2.053448428024007;0.2950817231868918;0
345;-0.194607914547133;-0.374980713506219;0.0939528285796205;0.2370057798058602;0.0234021659097318;0.0994729631032009;5.8182793715767165;2.059300046811748;0.291028054002318;0
346;-0.0891810537345375;-0.3850449922073813;0.0924242648962564;0.3370278661593511;0.0259426660508378;0.0980835589991242;5.206093312326377;2.056580810026828;0.3059358555179697;0
347;-0.1181316619624268;-0.3795959969240732;0.0927061510409186;0.3297955134514441;0.0276650832741821;0.0981526788532197;4.406463155867423;1.9427486120011104;0.3122377230272847;0
348;-0.1560375875585128;-0.3733029443814207;0.0930996759901345;0.3521702909083189;0.0269886946088519;0.0979072603275991;4.833741456170517;2.1084658967644216;0.3314825376043037;0
349;-0.1831470124981499;-0.3124947949456896;0.0907155097003958;0.2350568263738329;0.1539089908821041;0.0952786570243447;4.604893408276741;2.0739801633215853;0.3285166235480905;0
350;-0.1310872388712861;-0.3335069291982895;0.090277231915492;0.2497325562905675;0.142355014808637;0.0951083120641255;4.111110256025778;1.9906873688621167;0.3291315246887091;0
351;-0.2009520480615293;-0.2482228674384476;0.0871694682334245;0.293015625798789;0.2187709411144466;0.0926135947657626;4.064448715536919;1.973963906821244;0.3262159930490153;0
352;-0.1689304548586263;-0.2329329791465913;0.0868797983357018;0.3473827980415728;0.2376114830792164;0.0923150456965525;4.04716516456873;1.96604234709558;0.322915479598973;0
353;-0.199050679485044;-0.2743074701830026;0.0895071796650601;0.3372635643885371;0.1543645860904563;0.0944230211558331;3.5998338102902627;1.9138368477505856;0.3227169755196942;0
354;-0.2240674838288691;-0.3002333433863057;0.0922401846187819;0.2652499487218889;0.0969608052694455;0.0969526776932795;3.5473057807178874;1.90877400404342;0.3186721585874556;0
355;-0.2263638559709856;-0.2969444264211106;0.0922570811645304;0.2687059463024613;0.0912582919831141;0.0969036275956684;4.272599805084849;2.0477478981211616;0.3431908875881476;0
356;-0.1961646014361362;-0.3043418201269692;0.0917833154893238;0.2966110934237791;0.09313399837377;0.0966657187081175;3.622476344347383;1.961792737502404;0.3563042638093244;0
357;-0.1411664073808071;-0.323878658969472;0.0912955951238021;0.3295110121731217;0.084470124844811;0.0963391032765867;3.624226325735005;1.962292445464889;0.3562344311502843;0
358;-0.1395005400288151;-0.3133725408255973;0.0912744850076645;0.3309691700303053;0.08593888744182;0.0963345173789547;3.60515746263719;1.9578279265973189;0.3571377213750165;0
359;-0.144425251258926;-0.3100867878653562;0.0913115668578107;0.3309691700303053;0.08593888744182;0.0963345173789547;3.594002335226568;1.955175704681254;0.3576566339223742;0
360;-0.2574932591324273;-0.209314535782057;0.0881988894865121;0.3869707045980084;0.1383190967388171;0.0945032042909074;3.59393645430702;1.9551543796435389;0.3576590745025385;0
361;-0.1636673641711265;-0.2337337461197366;0.0868959144801491;0.4690278188615737;0.1164041593403698;0.0934958284755518;3.578318419639864;1.950363284410388;0.3582618005316331;0
362;-0.0665576308913272;-0.2462386821815769;0.0857285618760695;0.5756996512998198;0.1062128102222726;0.0922168896284579;3.5690655860830844;1.9486205153705165;0.3587715200409132;0
363;-0.0263524847943485;-0.2501076820518833;0.0853167341493071;0.5964282519195884;0.1077930653266016;0.0919981433965012;3.575009740989638;1.9506129358468969;0.3585539195294384;0
364;-0.3381478911595683;-0.0784991312685136;0.0818728765354392;0.6238154883381613;0.2166278026112784;0.0891817589892599;3.550187309421879;1.9461534662002176;0.360060614587661;0
365;-0.2724888425899163;-0.0979212778530807;0.0811712536467047;0.7153146220541823;0.2038581584621934;0.0882516484120239;3.5558048108166687;1.946878470795243;0.3596824485003015;0
366;-0.3141080783984013;-0.0910190122057251;0.081608338180616;0.6627693787042575;0.2095666517785809;0.0887116036524505;3.5625757760561823;1.9482775904457823;0.3593295695913697;0
367;-0.2632258419122782;-0.1132497934230622;0.0811271039883214;0.7147331816991443;0.2009109482244185;0.0882605977756079;3.55925310922802;1.9473745658089976;0.3594706700885627;0
368;-0.2830436350018687;-0.116114967535331;0.081438690862333;0.7201189208431401;0.2011084763596132;0.0882110593577299;3.536628637217702;1.9406767279916768;0.3603854449304492;0
369;-0.3073099833318055;-0.0894679022321011;0.082048040555858;0.7571786505654478;0.2107229705792078;0.0882905977240427;3.545890930829697;1.9489422559034333;0.361907988632458;0
370;-0.33325664766876;-0.0814962757820172;0.0822944494984664;0.7742529963186532;0.2078443093055717;0.0881514450993354;3.5263388569399625;1.9474853972589956;0.3637275662916986;0
371;-0.308087365810498;-0.085299321239484;0.0820244047554874;0.6880905481253631;0.2221300826324244;0.0889822152259174;3.492722496250082;1.9396452524966143;0.365523461837761;0
372;-0.2139996459066315;-0.1829929484714167;0.0845964909092409;0.6771937415232289;0.1610667674682667;0.090304016432196;3.470320421883576;1.9334754366865272;0.3665297413924722;0
373;-0.1762850390699109;-0.2315557247879059;0.0830262803239342;0.3349978329180633;-0.073109537072171;0.0862901553642012;3.473891571176643;1.9359693165835632;0.3668578740064727;0
374;-0.144737274567668;-0.2096227863202063;0.0823853423499726;0.3690981896226543;-0.0454599722199265;0.0859075469574544;3.467800698655525;1.93367027679324;0.3667586724679723;0
375;-0.1834180580925661;-0.1678668621130092;0.0828013525865742;0.3730747490628824;-0.0038196098959155;0.0860086837949794;3.4610753185914014;1.9362383658867848;0.3682607530473469;0
376;-0.136143280770752;-0.1461209703764279;0.0823899915011127;0.3725665900708659;0.0228553195137041;0.0860837988983439;3.629995681875312;1.981506812716327;0.3683846597500204;0
377;-0.068825118290678;-0.1519854624180001;0.0815678145103845;0.4348872301466634;0.0467678313322689;0.0857263683374865;3.622905841201336;1.977339275855185;0.3678920813471223;0
378;-0.1124740766987564;-0.1410339223158112;0.0819459756131165;0.402498666910993;0.0628189801586251;0.0859996979541639;3.6316277893924345;1.9781312976349603;0.3671820701493407;0
379;-0.1773868052802733;-0.1077585792416905;0.082602171164645;0.348167452396887;0.0967582463173393;0.0866652320903362;3.5187241380997727;1.942326049983043;0.3658891282768918;0
380;-0.2030792423638377;-0.0786928095384419;0.0828477931344604;0.3248631382967126;0.1351035571110317;0.0870709345008034;2.9557166331288243;1.8370636068309527;0.371288304034087;0
381;-0.2030792423638377;-0.0786928095384419;0.0828477931344604;0.3058479980741501;0.1225454340467713;0.0871485778408385;2.6464268950615684;1.7605013369907805;0.3718811090883994;0
382;-0.2514724784134542;-0.0692077213300474;0.0833465858556012;0.2105122914291068;0.128067481818194;0.088372472715042;2.612866786288625;1.7511882384775908;0.3739173915407655;0
383;-0.196607376927146;-0.0554804944921475;0.0828638515744505;0.3295903116492065;0.1227689190439432;0.0868840738424424;2.594424464442755;1.7499641722574422;0.3760172398291116;0
384;-0.1424002514551524;-0.02532251551945;0.0824031630129804;0.3418823462594992;0.1438560647099933;0.0868831877266708;2.580144440950873;1.749422468678468;0.3776713447596419;0
385;-0.0840217011538582;0.0019764046661671;0.0817318208181861;0.3789843712769546;0.159783341464638;0.0866689918900381;2.62843153520938;1.7683204453984085;0.3784698204449733;0
386;-0.0840217011538582;0.0019764046661671;0.0817318208181861;0.35955843778801;0.1769037666678601;0.086878381698844;2.6211740691228824;1.771152793730565;0.3803691341198106;0
387;-0.0977410641159647;0.0002909602013671;0.0818434477385045;0.4257376816465645;0.1743593031337288;0.0862722667800541;2.630011206183016;1.775468928336619;0.380686725848053;0
388;-0.007701102955693;-0.0014645888163902;0.0806604758777248;0.4897124320211828;0.1878928340797508;0.0858956730345382;2.650536971056348;1.7872384964915506;0.3820534700041741;0
389;0.0226419911328578;-0.0182516115892711;0.0804027090346252;0.5130530465995018;0.1802642974113453;0.0856948700225142;2.6067798605545933;1.772212951996558;0.3817242211854177;0
390;0.0926231728840248;0.0113140232537902;0.0798306371246472;0.6335066701176565;0.1547218610317729;0.0837335101655265;2.5789291135217014;1.7576724006152842;0.3802681241824454;0
391;0.0239919589018365;0.0389799617246906;0.0807396741944977;0.5879638338513941;0.1740714196654937;0.0847260143527632;2.5598745686227398;1.7519632170865072;0.381381550881808;0
392;0.105859719840642;-0.0439579337239983;0.0836170675200162;0.4782053121601973;0.1526549746504432;0.086571206967515;2.572836503805886;1.755970910345037;0.3806457404542231;0
393;0.0451111992957474;-0.0095743714442189;0.0843873532332493;0.4169837659711334;0.181272763442981;0.087324737995704;2.5730405326867185;1.7560232321885552;0.3806328085963392;0
394;0.0499680753948731;-0.0099320134487323;0.084337126505243;0.4219205826306919;0.1824200326621386;0.0872966185783662;2.5627080599598835;1.7543229707201635;0.3814817570439634;0
395;-0.0019706309653638;-0.0019145115975546;0.0848494969338418;0.395851239233972;0.1927571851349722;0.087538398892613;2.56556788434546;1.7550349370241758;0.3812958282490078;0
396;0.05063337570909;-0.0186014689901704;0.0843586991294405;0.4584830646906381;0.1774767081546582;0.0869250332287554;2.544437800816125;1.742518178035095;0.379823888363819;0
397;0.0399742453643151;0.0034662550818021;0.0844869868513066;0.3977438860642733;0.197845177375612;0.0875477015844486;2.54985060290479;1.743439864550371;0.3793999364068584;0
398;0.0847130466930239;-0.0057090383345464;0.083081507284244;-0.0777294410186902;-0.0221820605481855;0.0833780276317113;2.560605678017404;1.7458025621085058;0.3786556455421495;0
399;0.1236662630239523;-0.0026503718458122;0.0820539904216797;-0.0798372685637188;-0.0064130932959687;0.0836149489802955;2.5613327114053988;1.7458828669401507;0.3785902013163401;0
400;0.1877327635287957;-0.0276247390836464;0.0803692380310538;-0.0350885728254933;0.0308616701839925;0.0832986652083606;2.55681422437585;1.7456495241043737;0.3790613514105133;0
401;0.1171653937237089;0.002526954184556;0.0810796352447404;-0.0186048030055784;0.0724460138887488;0.0833187001963418;2.564742689047346;1.748348164379926;0.3786442566106943;0
402;-0.1510214169282365;-0.1404953810460149;0.0783205372486481;-0.6820826510110786;-0.1677055043345493;0.0798301544812542;2.542343417337636;1.740484547597065;0.3798191108989172;0
403;-0.0963904691806569;-0.1404739121959745;0.0772062134457342;-0.7008965970725909;-0.1527630560578468;0.0793696505695461;2.5464188102130803;1.741850040324185;0.3796019550690224;0
404;-0.0730473399203125;-0.1503002187324335;0.0770343329933417;-0.7251659138961943;-0.1409415615412342;0.0796087949543393;2.5709572451343674;1.748734599050024;0.378102854194923;0
405;-0.046636770810704;-0.1553029939675775;0.0768173083249019;-0.718514520817114;-0.1356846070908502;0.0793224896829335;2.5664300870147567;1.7478182391952108;0.3784258430834606;0
406;0.0146101640455899;-0.1792167260381799;0.0763487507057826;-0.6994917698101766;-0.1588454178445407;0.0791441641984742;2.5728978985052797;1.7456722953325516;0.3770336777600349;0
407;0.0146101640455899;-0.1792167260381799;0.0763487507057826;-0.6994917698101766;-0.1588454178445407;0.0791441641984742;2.5675840531014726;1.74514254316285;0.3775219621420716;0
408;0.0473629542889104;-0.1570781615460904;0.0761303888317101;-0.6703689688134479;-0.1314572298415584;0.0788168299069159;2.5608670092597614;1.739423226528623;0.376677829407714;0
409;0.0121237130706294;-0.1931527938603723;0.0774197306634096;-0.5909342528193898;-0.2045755387667055;0.0809208997457477;2.439619030418443;1.700507679978651;0.376079350860492;0
